30000175	索什恩	20000025	欧特萨贝拉	10000002	伏尔戈
30000176	科伊卡肯	20000025	欧特萨贝拉	10000002	伏尔戈
30000177	乌卡伦	20000025	欧特萨贝拉	10000002	伏尔戈
30000178	埃吉伦	20000025	欧特萨贝拉	10000002	伏尔戈
30000179	斯勒恩	20000025	欧特萨贝拉	10000002	伏尔戈
30000180	欧斯蒙	20000026	奥拉日	10000002	伏尔戈
30000181	库尔斯基	20000026	奥拉日	10000002	伏尔戈
30000182	因纳亚	20000026	奥拉日	10000002	伏尔戈
30000183	鲁肯	20000026	奥拉日	10000002	伏尔戈
30000184	乌米纳斯	20000026	奥拉日	10000002	伏尔戈
30000185	艾拉肯	20000026	奥拉日	10000002	伏尔戈
30000186	欧加仑	20000026	奥拉日	10000002	伏尔戈
30000187	乌欧斯	20000026	奥拉日	10000002	伏尔戈
30000188	恒托加拉	20000027	厄沙拉	10000002	伏尔戈
30000189	吉安提	20000027	厄沙拉	10000002	伏尔戈
30000190	瓦萨拉	20000027	厄沙拉	10000002	伏尔戈
30000191	瓦尔瓦林	20000027	厄沙拉	10000002	伏尔戈
30000192	欧塔诺米	20000787	雷电裔边疆(暂译)	10000070	波赫文
30000193	沃斯基奥	20000027	厄沙拉	10000002	伏尔戈
30000194	欧特色拉	20000027	厄沙拉	10000002	伏尔戈
30000195	塔瑟提	20000028	米沃拉	10000002	伏尔戈
30000196	奥塔希拉	20000028	米沃拉	10000002	伏尔戈
30000197	尤蒙	20000028	米沃拉	10000002	伏尔戈
30000198	帕拉	20000028	米沃拉	10000002	伏尔戈
30000199	夫斯库仑	20000028	米沃拉	10000002	伏尔戈
30000200	埃加奥	20000028	米沃拉	10000002	伏尔戈
30000201	乌查什	20000029	厄尔帕纳	10000002	伏尔戈
30000202	马斯塔克蒙	20000029	厄尔帕纳	10000002	伏尔戈
30000203	伊卢卡	20000029	厄尔帕纳	10000002	伏尔戈
30000204	欧库仑	20000029	厄尔帕纳	10000002	伏尔戈
30000205	欧贝	20000029	厄尔帕纳	10000002	伏尔戈
30000206	维拉希达	20000789	暗泽裔边疆(暂译)	10000070	波赫文
30000207	奥斯阿	20000029	厄尔帕纳	10000002	伏尔戈
30000208	LZ-6SU	20000030	U29-0S	10000003	静寂谷
30000209	MC6O-F	20000030	U29-0S	10000003	静寂谷
30000210	U54-1L	20000030	U29-0S	10000003	静寂谷
30000211	B-588R	20000030	U29-0S	10000003	静寂谷
30000212	NCGR-Q	20000030	U29-0S	10000003	静寂谷
30000213	G-LOIT	20000030	U29-0S	10000003	静寂谷
30000214	HE-V4V	20000030	U29-0S	10000003	静寂谷
30000215	N-HSK0	20000031	BUG6-X	10000003	静寂谷
30000216	05R-7A	20000031	BUG6-X	10000003	静寂谷
30000217	7-UH4Z	20000031	BUG6-X	10000003	静寂谷
30000218	5ZO-NZ	20000031	BUG6-X	10000003	静寂谷
30000219	FS-RFL	20000031	BUG6-X	10000003	静寂谷
30000220	Y0-BVN	20000031	BUG6-X	10000003	静寂谷
30000221	X97D-W	20000031	BUG6-X	10000003	静寂谷
30000222	0-R5TS	20000032	OSJ7-I	10000003	静寂谷
30000223	H-UCD1	20000032	OSJ7-I	10000003	静寂谷
30000224	7-K5EL	20000032	OSJ7-I	10000003	静寂谷
30000225	H-5GUI	20000032	OSJ7-I	10000003	静寂谷
30000226	FH-TTC	20000032	OSJ7-I	10000003	静寂谷
30000227	FMBR-8	20000032	OSJ7-I	10000003	静寂谷
30000228	3HX-DL	20000033	DMXN-3	10000003	静寂谷
30000229	UH-9ZG	20000033	DMXN-3	10000003	静寂谷
30000230	NFM-0V	20000033	DMXN-3	10000003	静寂谷
30000231	YXIB-I	20000033	DMXN-3	10000003	静寂谷
30000232	MY-T2P	20000033	DMXN-3	10000003	静寂谷
30000233	FA-DMO	20000033	DMXN-3	10000003	静寂谷
30000234	GEKJ-9	20000033	DMXN-3	10000003	静寂谷
30000235	Q-R3GP	20000033	DMXN-3	10000003	静寂谷
30000236	N-5QPW	20000033	DMXN-3	10000003	静寂谷
30000237	XV-8JQ	20000033	DMXN-3	10000003	静寂谷
30000238	WBR5-R	20000034	I89-EP	10000003	静寂谷
30000239	4GYV-Q	20000034	I89-EP	10000003	静寂谷
30000240	4-HWWF	20000034	I89-EP	10000003	静寂谷
30000241	YMJG-4	20000034	I89-EP	10000003	静寂谷
30000242	8TPX-N	20000034	I89-EP	10000003	静寂谷
30000243	PM-DWE	20000034	I89-EP	10000003	静寂谷
30000244	K8X-6B	20000035	Z-DO53	10000003	静寂谷
30000245	X445-5	20000035	Z-DO53	10000003	静寂谷
30000246	KRUN-N	20000035	Z-DO53	10000003	静寂谷
30000247	9OO-LH	20000035	Z-DO53	10000003	静寂谷
30000248	V-OJEN	20000035	Z-DO53	10000003	静寂谷
30000249	EIDI-N	20000035	Z-DO53	10000003	静寂谷
30000250	P3EN-E	20000035	Z-DO53	10000003	静寂谷
30000251	49-0LI	20000035	Z-DO53	10000003	静寂谷
30000252	IPAY-2	20000035	Z-DO53	10000003	静寂谷
30000253	DAYP-G	20000035	Z-DO53	10000003	静寂谷
30000254	IFJ-EL	20000036	YUT3-U	10000003	静寂谷
30000255	47L-J4	20000036	YUT3-U	10000003	静寂谷
30000256	Q-L07F	20000036	YUT3-U	10000003	静寂谷
30000257	E-D0VZ	20000036	YUT3-U	10000003	静寂谷
30000258	6WW-28	20000036	YUT3-U	10000003	静寂谷
30000259	A8A-JN	20000036	YUT3-U	10000003	静寂谷
30000260	S-NJBB	20000036	YUT3-U	10000003	静寂谷
30000261	T-GCGL	20000037	5YHF-H	10000003	静寂谷
30000262	0MV-4W	20000037	5YHF-H	10000003	静寂谷
30000263	TVN-FM	20000037	5YHF-H	10000003	静寂谷
30000264	V-NL3K	20000037	5YHF-H	10000003	静寂谷
30000265	AZBR-2	20000037	5YHF-H	10000003	静寂谷
30000266	Z-8Q65	20000037	5YHF-H	10000003	静寂谷
30000267	0J3L-V	20000037	5YHF-H	10000003	静寂谷
30000268	H-NOU5	20000038	UK-MI6	10000003	静寂谷
30000269	KX-2UI	20000038	UK-MI6	10000003	静寂谷
30000270	MO-FIF	20000038	UK-MI6	10000003	静寂谷
30000271	97-M96	20000038	UK-MI6	10000003	静寂谷
30000272	MA-XAP	20000038	UK-MI6	10000003	静寂谷
30000273	C-J7CR	20000038	UK-MI6	10000003	静寂谷
30000274	Q-EHMJ	20000039	YDS0-Y	10000003	静寂谷
30000275	XSQ-TF	20000039	YDS0-Y	10000003	静寂谷
30000276	H-1EOH	20000039	YDS0-Y	10000003	静寂谷
30000277	IR-DYY	20000039	YDS0-Y	10000003	静寂谷
30000278	C-DHON	20000039	YDS0-Y	10000003	静寂谷
30000279	F-D49D	20000039	YDS0-Y	10000003	静寂谷
30000280	MQ-O27	20000040	A3-T8B	10000003	静寂谷
30000281	H-EY0P	20000040	A3-T8B	10000003	静寂谷
30000282	UNAG-6	20000040	A3-T8B	10000003	静寂谷
30000283	E-SCTX	20000040	A3-T8B	10000003	静寂谷
30000284	S6QX-N	20000040	A3-T8B	10000003	静寂谷
30000285	IT-YAU	20000040	A3-T8B	10000003	静寂谷
30000286	1VK-6B	20000040	A3-T8B	10000003	静寂谷
30000287	7-PO3P	20000040	A3-T8B	10000003	静寂谷
30000288	1W-0KS	20000040	A3-T8B	10000003	静寂谷
30000289	669-IX	20000041	DILJ-7	10000003	静寂谷
30000290	0R-F2F	20000041	DILJ-7	10000003	静寂谷
30000291	R-P7KL	20000041	DILJ-7	10000003	静寂谷
30000292	2DWM-2	20000041	DILJ-7	10000003	静寂谷
30000293	XF-PWO	20000041	DILJ-7	10000003	静寂谷
30000294	1N-FJ8	20000041	DILJ-7	10000003	静寂谷
30000295	VI2K-J	20000042	0-8MWQ	10000003	静寂谷
30000296	ZLZ-1Z	20000042	0-8MWQ	10000003	静寂谷
30000297	6Y-WRK	20000042	0-8MWQ	10000003	静寂谷
30000298	RVCZ-C	20000042	0-8MWQ	10000003	静寂谷
30000299	5T-KM3	20000042	0-8MWQ	10000003	静寂谷
30000300	LS9B-9	20000042	0-8MWQ	10000003	静寂谷
30000301	1-GBBP	20000043	F-V9QW	10000003	静寂谷
30000302	C-FP70	20000043	F-V9QW	10000003	静寂谷
30000303	T-ZWA1	20000043	F-V9QW	10000003	静寂谷
30000304	ZA0L-U	20000043	F-V9QW	10000003	静寂谷
30000305	G96R-F	20000043	F-V9QW	10000003	静寂谷
30000306	Y-ZXIO	20000043	F-V9QW	10000003	静寂谷
30000307	B-E3KQ	20000044	E-8CSQ	10000003	静寂谷
30000308	Y5J-EU	20000044	E-8CSQ	10000003	静寂谷
30000309	O-LR1H	20000044	E-8CSQ	10000003	静寂谷
30000310	G5ED-Y	20000044	E-8CSQ	10000003	静寂谷
30000311	BR-6XP	20000044	E-8CSQ	10000003	静寂谷
30000312	8-TFDX	20000044	E-8CSQ	10000003	静寂谷
30000313	UL-4ZW	20000044	E-8CSQ	10000003	静寂谷
30000314	A-QRQT	20000045	9KX-M0	10000003	静寂谷
30000315	WMBZ-U	20000045	9KX-M0	10000003	静寂谷
30000316	PX5-LR	20000045	9KX-M0	10000003	静寂谷
30000317	A3-RQ3	20000045	9KX-M0	10000003	静寂谷
30000318	9-GBPD	20000045	9KX-M0	10000003	静寂谷
30000319	LS-JEP	20000045	9KX-M0	10000003	静寂谷
30000320	R-RSZZ	20000046	88G-M4	10000003	静寂谷
30000321	MGAM-4	20000046	88G-M4	10000003	静寂谷
30000322	VORM-W	20000046	88G-M4	10000003	静寂谷
30000323	7G-H7D	20000046	88G-M4	10000003	静寂谷
30000324	Q3-BAY	20000046	88G-M4	10000003	静寂谷
30000325	JZV-F4	20000046	88G-M4	10000003	静寂谷
30000326	WF-1LM	20000047	L5-H1O	10000004	UUA-F4
30000327	D95-FQ	20000047	L5-H1O	10000004	UUA-F4
30000328	ZSPJ-K	20000047	L5-H1O	10000004	UUA-F4
30000329	U1F-86	20000047	L5-H1O	10000004	UUA-F4
30000330	T-P7A6	20000047	L5-H1O	10000004	UUA-F4
30000331	Y-T3JJ	20000047	L5-H1O	10000004	UUA-F4
30000332	F3R-IA	20000047	L5-H1O	10000004	UUA-F4
30000333	74-YTJ	20000047	L5-H1O	10000004	UUA-F4
30000334	8-RS3U	20000048	J-4QD7	10000004	UUA-F4
30000335	OVFN-N	20000048	J-4QD7	10000004	UUA-F4
30000336	1Q-BBM	20000048	J-4QD7	10000004	UUA-F4
30000337	WXNC-N	20000048	J-4QD7	10000004	UUA-F4
30000338	G-EA07	20000048	J-4QD7	10000004	UUA-F4
30000339	X-L6BO	20000048	J-4QD7	10000004	UUA-F4
30000340	D-PHUA	20000049	LC-AQD	10000004	UUA-F4
30000341	3-HXHQ	20000049	LC-AQD	10000004	UUA-F4
30000342	18A-NB	20000049	LC-AQD	10000004	UUA-F4
30000343	3-J5OQ	20000049	LC-AQD	10000004	UUA-F4
30000344	GYF-GD	20000049	LC-AQD	10000004	UUA-F4
30000345	W-6TS9	20000049	LC-AQD	10000004	UUA-F4
30000346	VIG-VR	20000049	LC-AQD	10000004	UUA-F4
30000347	KX-P5C	20000050	7PUP-K	10000004	UUA-F4
30000348	N-FJBK	20000050	7PUP-K	10000004	UUA-F4
30000349	2-4ZT5	20000050	7PUP-K	10000004	UUA-F4
30000350	NVN-6F	20000050	7PUP-K	10000004	UUA-F4
30000351	09-8TH	20000050	7PUP-K	10000004	UUA-F4
30000352	TI0-AX	20000050	7PUP-K	10000004	UUA-F4
30000353	7O-POM	20000051	V8UW-M	10000004	UUA-F4
30000354	L6Q-SX	20000051	V8UW-M	10000004	UUA-F4
30000355	BFJ-TB	20000051	V8UW-M	10000004	UUA-F4
30000356	ZZ7-L6	20000051	V8UW-M	10000004	UUA-F4
30000357	L-CHVW	20000051	V8UW-M	10000004	UUA-F4
30000358	X0LN-U	20000051	V8UW-M	10000004	UUA-F4
30000359	RQAE-M	20000051	V8UW-M	10000004	UUA-F4
30000360	7CO-SA	20000052	T7B-VB	10000004	UUA-F4
30000361	4G-E5A	20000052	T7B-VB	10000004	UUA-F4
30000362	A-VWK9	20000052	T7B-VB	10000004	UUA-F4
30000363	JQHP-4	20000052	T7B-VB	10000004	UUA-F4
30000364	6Q5K-5	20000052	T7B-VB	10000004	UUA-F4
30000365	P-MVFP	20000052	T7B-VB	10000004	UUA-F4
30000366	J-Z1UW	20000053	B-PHYN	10000004	UUA-F4
30000367	W477-P	20000053	B-PHYN	10000004	UUA-F4
30000368	NQ1-BL	20000053	B-PHYN	10000004	UUA-F4
30000369	K7A-G8	20000053	B-PHYN	10000004	UUA-F4
30000370	HP-PMX	20000053	B-PHYN	10000004	UUA-F4
30000371	6BN-K9	20000053	B-PHYN	10000004	UUA-F4
30000372	WLE-PY	20000053	B-PHYN	10000004	UUA-F4
30000373	EH-HXW	20000053	B-PHYN	10000004	UUA-F4
30000374	OS-RR3	20000053	B-PHYN	10000004	UUA-F4
30000375	V4-GZL	20000053	B-PHYN	10000004	UUA-F4
30000376	4C-Z91	20000054	9RW5-Z	10000004	UUA-F4
30000377	RU-97T	20000054	9RW5-Z	10000004	UUA-F4
30000378	1S-1V7	20000054	9RW5-Z	10000004	UUA-F4
30000379	PE1-R1	20000054	9RW5-Z	10000004	UUA-F4
30000380	北极星	20000054	9RW5-Z	10000004	UUA-F4
30000381	JB-007	20000054	9RW5-Z	10000004	UUA-F4
30000382	USJ2-M	20000055	VL-OGL	10000004	UUA-F4
30000383	7M-RAL	20000055	VL-OGL	10000004	UUA-F4
30000384	LPBU-U	20000055	VL-OGL	10000004	UUA-F4
30000385	RF-342	20000055	VL-OGL	10000004	UUA-F4
30000386	J2V-XY	20000055	VL-OGL	10000004	UUA-F4
30000387	Z-JBTR	20000055	VL-OGL	10000004	UUA-F4
30000388	S-QNXH	20000055	VL-OGL	10000004	UUA-F4
30000389	S94-X8	20000056	VW-JMB	10000004	UUA-F4
30000390	J-YQEC	20000056	VW-JMB	10000004	UUA-F4
30000391	8MX-OR	20000056	VW-JMB	10000004	UUA-F4
30000392	97YC-C	20000056	VW-JMB	10000004	UUA-F4
30000393	V-AMD5	20000056	VW-JMB	10000004	UUA-F4
30000394	U-JC8X	20000056	VW-JMB	10000004	UUA-F4
30000395	1HH3-E	20000057	HN5-RL	10000004	UUA-F4
30000396	DUIU-Q	20000057	HN5-RL	10000004	UUA-F4
30000397	LQH0-H	20000057	HN5-RL	10000004	UUA-F4
30000398	FRW3-2	20000057	HN5-RL	10000004	UUA-F4
30000399	9MX-1C	20000057	HN5-RL	10000004	UUA-F4
30000400	IED-4U	20000057	HN5-RL	10000004	UUA-F4
30000401	N-9EOQ	20000057	HN5-RL	10000004	UUA-F4
30000402	6F3-TK	20000058	RO-AZT	10000004	UUA-F4
30000403	2E0P-2	20000058	RO-AZT	10000004	UUA-F4
30000404	U-ITH5	20000058	RO-AZT	10000004	UUA-F4
30000405	N-4G5L	20000058	RO-AZT	10000004	UUA-F4
30000406	RB-2EA	20000058	RO-AZT	10000004	UUA-F4
30000407	ZK5-42	20000058	RO-AZT	10000004	UUA-F4
30000408	YRZ-E4	20000059	KCR-1E	10000004	UUA-F4
30000409	A3-PAT	20000059	KCR-1E	10000004	UUA-F4
30000410	H55-2R	20000059	KCR-1E	10000004	UUA-F4
30000411	P6-DBM	20000059	KCR-1E	10000004	UUA-F4
30000412	9XI-0X	20000059	KCR-1E	10000004	UUA-F4
30000413	Q8T-MC	20000059	KCR-1E	10000004	UUA-F4
30000414	Z-YOJ9	20000060	FL-TD4	10000004	UUA-F4
30000415	4T4B-L	20000060	FL-TD4	10000004	UUA-F4
30000416	F-JB3H	20000060	FL-TD4	10000004	UUA-F4
30000417	XBO7-F	20000060	FL-TD4	10000004	UUA-F4
30000418	FI-449	20000060	FL-TD4	10000004	UUA-F4
30000419	UA7-U4	20000060	FL-TD4	10000004	UUA-F4
30000420	VM-QFU	20000061	B-HLOG	10000004	UUA-F4
30000421	PU-1Z8	20000061	B-HLOG	10000004	UUA-F4
30000422	IEZW-V	20000061	B-HLOG	10000004	UUA-F4
30000423	B-DXO9	20000061	B-HLOG	10000004	UUA-F4
30000424	1TS-WN	20000061	B-HLOG	10000004	UUA-F4
30000425	16-31U	20000061	B-HLOG	10000004	UUA-F4
30000426	H472-N	20000061	B-HLOG	10000004	UUA-F4
30000427	U8MM-3	20000062	0VFS-G	10000004	UUA-F4
30000428	3C-26I	20000062	0VFS-G	10000004	UUA-F4
30000429	9K-VDI	20000062	0VFS-G	10000004	UUA-F4
30000430	L-SDU7	20000062	0VFS-G	10000004	UUA-F4
30000431	4-IPWK	20000062	0VFS-G	10000004	UUA-F4
30000432	Q-KCK3	20000062	0VFS-G	10000004	UUA-F4
30000433	WU-FHQ	20000063	GJH-1C	10000005	底特里德
30000434	V-4DBR	20000063	GJH-1C	10000005	底特里德
30000435	B-5UFY	20000063	GJH-1C	10000005	底特里德
30000436	SK42-F	20000063	GJH-1C	10000005	底特里德
30000437	EU9-J3	20000063	GJH-1C	10000005	底特里德
